time,ctrlCorrection0,ctrlCorrection1,ctrlCorrection2,ctrlCorrection3,ctrlDisturbance0,ctrlDisturbance1,ctrlDisturbance2,ctrlDisturbance3,ctrlGround0,ctrlGround1,ctrlGround2,ctrlGround3,ctrlOutput0,ctrlOutput1,ctrlOutput2,ctrlOutput3,ctrlOutput4,ctrlOutput5,ctrlOutputKalman0,ctrlOutputKalman1,ctrlOutputKalman2,ctrlOutputKalman3,ctrlOutputKalman4,ctrlOutputKalman5,ctrlOutputLuenburger0,ctrlOutputLuenburger1,ctrlOutputLuenburger2,ctrlOutputLuenburger3,ctrlOutputLuenburger4,ctrlOutputLuenburger5,ctrlOutputOffset0,ctrlOutputOffset1,ctrlOutputOffset2,ctrlOutputOffset3,ctrlOutputOffset4,ctrlOutputOffset5,ctrlOutputRaw0,ctrlOutputRaw1,ctrlOutputRaw2,ctrlOutputRaw3,ctrlOutputRaw4,ctrlOutputRaw5,ctrlReference0,ctrlReference1,ctrlReference2,ctrlReference3,ctrlReference4,ctrlReference5,ctrlStateIntegral0,ctrlStateIntegral1,ctrlStateIntegral2,ctrlStateIntegral3,ctrlStateIntegral4,ctrlStateIntegral5,ctrlStateKalman0,ctrlStateKalman1,ctrlStateKalman2,ctrlStateKalman3,ctrlStateKalman4,ctrlStateKalman5,ctrlStateKalman6,ctrlStateKalman7,ctrlStateKalman8,ctrlStateKalman9,ctrlStateKalman10,ctrlStateKalman11,ctrlStateKalman12,ctrlStateKalman13,ctrlStateKalman14,ctrlStateKalman15,ctrlStateKalman16,ctrlStateKalman17,ctrlStateKalman18,ctrlStateKalman19,ctrlStateKalman20,ctrlStateLuenburger0,ctrlStateLuenburger1,ctrlStateLuenburger2,ctrlStateLuenburger3,ctrlStateLuenburger4,ctrlStateLuenburger5,ctrlStateLuenburger6,ctrlStateLuenburger7,ctrlStateLuenburger8,ctrlStateLuenburger9,ctrlStateLuenburger10,ctrlStateLuenburger11,ctrlStateLuenburger12,ctrlStateLuenburger13,ctrlStateLuenburger14,ctrlStateLuenburger15,ctrlStateLuenburger16,ctrlStateLuenburger17,ctrlStateLuenburger18,ctrlStateLuenburger19,ctrlStateLuenburger20,ctrlcommand0,ctrlcommand1,ctrlcommand2,ctrlcommand3,inletRead0,inletRead1,inletRead2,inletRead3,inletTime0,inletTime1,inletTime2,inletTime3,inletWrite0,inletWrite1,inletWrite2,inletWrite3,
2.654,-0.864032,-4.84474,12.6759,-6.96711,-0.0375225,-0.0937072,0.100694,0.0305357,230,230,180,200,-624.986,3.2894,0,0,0,0,-625.171,2.91165,0,0,-0.187374,0,-626.583,1.54672,0,0,-0.591946,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,466.766,8.55245,0,0,58.2224,0,-625.002,3.26415,0,0,-0.0120428,0,-2.90958,-0.116664,-2.3205,-0.108768,2.62486,2.60522,-0.284718,-2.90958,-0.123368,-2.3205,-0.114114,2.62486,0.0871717,2.60522,0.0935429,-626.6,1.20879,0,0,-0.802471,0,-2.81353,-0.154828,-4.87376,-0.187702,3.99886,3.68843,1.18533,-2.81353,-0.161311,-4.87376,-0.198931,3.99886,0.155707,3.68843,0.0987262,-0.170589,-0.234723,0.203895,0.248227,229.119,224.7,193.141,192.51,711.2,711.2,711.125,711.125,228.965,224.921,192.88,193.281,
2.744,-0.864961,-4.84675,12.6781,-6.96634,-0.0464725,-0.100698,0.108844,0.0383265,230,230,180,200,-624.986,3.2894,0,0,0,0,-625.293,3.0321,0,0,0.0164291,0,-626.6,1.20879,0,0,-0.802471,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,466.766,8.88139,0,0,58.2224,0,-625.008,3.27052,0,0,0.000892371,0,-1.91848,-0.111303,-3.33558,-0.114726,2.04188,3.21218,0.123399,-1.91848,-0.115723,-3.33558,-0.122411,2.04188,0.0472607,3.21218,0.134719,-626.707,0.974384,0,0,-0.815658,0,-2.02153,-0.157088,-5.98646,-0.200086,3.57193,4.43607,1.55039,-2.02153,-0.161745,-5.98646,-0.213879,3.57193,0.120294,4.43607,0.144401,-0.171298,-0.252657,0.186397,0.286621,228.487,225.332,193.141,192.51,711.3,711.3,711.225,711.225,228.964,224.901,192.864,193.32,
2.842,-0.866008,-4.84897,12.6804,-6.96539,-0.052332,-0.110855,0.115492,0.0476949,230,230,180,200,-624.986,3.2894,0,0,0,0,-625.2,2.93696,0,0,-0.0114475,0,-626.707,0.974384,0,0,-0.815658,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,466.766,9.21033,0,0,58.2224,0,-625.003,3.26474,0,0,-2.58937e-005,0,-1.42987,-0.109417,-3.89853,-0.119246,1.78428,3.54412,0.354413,-1.42987,-0.112711,-3.89853,-0.128228,1.78428,0.0291435,3.54412,0.155976,-626.723,0.656648,0,0,-0.862229,0,-1.55359,-0.160922,-6.82836,-0.213149,3.43673,4.94523,1.88313,-1.55359,-0.164502,-6.82836,-0.228882,3.43673,0.10596,4.94523,0.170878,-0.18084,-0.262768,0.17819,0.316758,228.487,225.332,191.879,192.51,711.4,711.4,711.325,711.325,228.953,224.888,192.859,193.351,
2.93,-0.865249,-4.85146,12.6811,-6.96439,0.0379403,-0.124366,0.0365003,0.0499257,230,230,180,200,-628.276,3.2894,0,0,0,0,-625.146,2.87488,0,0,-0.0354672,0,-626.723,0.656648,0,0,-0.862229,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,466.437,9.53927,0,0,58.2224,0,-628.067,3.27707,0,0,0.0169596,0,-5.24636,-0.183741,-1.87617,-0.127546,3.22015,3.90238,-2.02621,-5.24636,-0.195829,-1.87617,-0.131869,3.22015,0.0663224,3.90238,0.175497,-627.089,0.309585,0,0,-0.891261,0,-1.60229,-0.170139,-7.16844,-0.221292,3.44672,5.32401,1.84443,-1.60229,-0.17383,-7.16844,-0.237808,3.44672,0.0975198,5.32401,0.192149,-0.0224952,-0.204202,-0.0761632,0.329949,228.487,225.332,191.879,192.51,711.4,711.4,711.425,711.425,229.112,224.944,192.605,193.366,
3.021,-0.86376,-4.85497,12.6834,-6.96472,0.0744723,-0.175657,0.117585,-0.0164004,230,230,180,200,-628.276,3.2894,0,0,3.2894,0,-628.592,3.08946,0,0,0.219581,0,-627.089,0.309585,0,0,-0.891261,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,466.108,9.86821,0,0,58.5514,0,-628.315,3.29137,0,0,3.0739,0,-1.35276,-0.0879328,-1.23885,-0.0213767,-1.04705,3.63866,-2.3998,-1.35276,-0.0910496,-1.23885,-0.024231,-1.04705,-0.169242,3.63866,0.261187,-627.46,0.00845146,0,0,-0.500592,0,4.04983,-0.0495427,-8.58059,-0.154555,-0.26341,4.79418,3.78642,4.04983,-0.0402119,-8.58059,-0.174325,-0.26341,-0.0699981,4.79418,0.217741,0.105147,-0.243327,0.0951186,0.0605375,228.487,225.332,191.879,193.773,711.5,711.5,711.525,711.525,229.241,224.902,192.779,193.096,
3.119,-0.862377,-4.85854,12.6859,-6.96496,0.0691468,-0.17871,0.121808,-0.0122445,230,230,180,200,-628.276,3.2894,0,0,3.2894,0,-628.45,3.16748,0,0,3.31388,0,-627.46,0.00845146,0,0,-0.500592,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,465.779,10.1971,0,0,58.8803,0,-628.288,3.28022,0,0,3.29083,0,2.70379,0.0179421,-3.42561,-0.0447967,-0.441632,1.16344,2.26216,2.70379,0.0241716,-3.42561,-0.0526893,-0.441632,-0.0163533,1.16344,0.0455516,-627.217,-0.404033,0,0,-0.354174,0,7.96854,0.0519272,-10.7852,-0.180925,0.427379,2.38928,8.39592,7.96854,0.0702867,-10.7852,-0.205774,0.427379,0.0851157,2.38928,0.00461645,0.121885,-0.25431,0.222587,-0.0733652,229.119,224.7,191.879,192.51,711.6,711.6,711.625,711.625,229.26,224.887,192.908,192.962,
3.233,-0.860777,-4.86239,12.6883,-6.96515,0.0799632,-0.192196,0.121303,-0.00907044,230,230,180,200,-628.276,3.2894,0,0,3.2894,0,-628.018,2.93766,0,0,3.06462,0,-627.217,-0.404033,0,0,-0.354174,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,465.45,10.5261,0,0,59.2092,0,-628.261,3.26827,0,0,3.27703,0,2.01163,0.0284869,-2.56361,-0.0472813,0.720329,-0.168349,2.73196,2.01163,0.0331217,-2.56361,-0.0531878,0.720329,0.0844248,-0.168349,-0.0603546,-626.612,-0.987752,0,0,-0.679071,0,7.92086,0.0689841,-10.623,-0.192846,1.5199,1.18226,9.44076,7.92086,0.0872338,-10.623,-0.217321,1.5199,0.187014,1.18226,-0.101036,0.117153,-0.25899,0.287384,-0.127738,228.487,223.438,191.879,192.51,711.7,711.7,711.725,711.725,229.256,224.879,192.976,192.907,
3.326,-0.858969,-4.86648,12.6908,-6.96533,0.0904428,-0.20445,0.123151,-0.00914372,230,230,180,200,-628.276,3.2894,0,0,3.2894,0,-628.06,3.01191,0,0,3.00383,0,-626.612,-0.987752,0,0,-0.679071,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,465.122,10.855,0,0,59.5382,0,-628.264,3.27339,0,0,3.27213,0,0.939458,0.0204358,-1.63492,-0.0450811,1.42287,-0.72741,2.36233,0.939458,0.0226003,-1.63492,-0.048848,1.42287,0.13093,-0.72741,-0.101569,-626.091,-1.47793,0,0,-1.05308,0,7.44067,0.067459,-10.3245,-0.199254,2.17616,0.707656,9.61683,7.44067,0.0846023,-10.3245,-0.223042,2.17616,0.236451,0.707656,-0.1443,0.127676,-0.273716,0.320212,-0.155796,229.119,225.332,193.141,193.773,711.8,711.8,711.825,711.825,229.269,224.86,193.011,192.879,
3.429,-0.857023,-4.87075,12.6933,-6.96554,0.0972706,-0.213388,0.126845,-0.0107273,230,230,180,200,-628.276,3.2894,0,0,3.2894,0,-628.17,3.1099,0,0,3.03589,0,-626.091,-1.47793,0,0,-1.05308,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,464.793,11.184,0,0,59.8671,0,-628.271,3.27926,0,0,3.27323,0,0.99279,0.0237748,-1.73317,-0.0503001,1.67811,-0.93774,2.67091,0.99279,0.0260622,-1.73317,-0.0542933,1.67811,0.15409,-0.93774,-0.123121,-625.688,-1.87205,0,0,-1.38535,0,7.88368,0.0750232,-10.8552,-0.210909,2.42614,0.545344,10.3098,7.88368,0.0931872,-10.8552,-0.23592,2.42614,0.263428,0.545344,-0.16856,0.143175,-0.289375,0.338683,-0.173963,229.119,224.7,193.141,192.51,711.9,711.9,711.925,711.925,229.286,224.84,193.032,192.86,
3.55,-0.857793,-4.8742,12.6961,-6.96409,-0.0384917,-0.172712,0.138625,0.072579,230,230,180,200,-624.986,3.2894,0,0,0,0,-628.172,3.10594,0,0,3.00614,0,-625.688,-1.87205,0,0,-1.38535,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,464.793,11.5129,0,0,59.8671,0,-625.185,3.24488,0,0,0.193976,0,7.11316,0.13416,-6.12916,-0.0812003,0.652061,-1.63606,7.76522,7.11316,0.150549,-6.12916,-0.0953219,0.652061,0.184797,-1.63606,-0.20825,-624.858,-2.3212,0,0,-2.18944,0,8.60416,0.0857107,-11.586,-0.22234,2.50317,0.478685,11.1073,8.60416,0.105535,-11.586,-0.249034,2.50317,0.280097,0.478685,-0.185167,-0.0877656,-0.295429,0.289906,0.13813,229.119,225.332,193.141,192.51,712.1,712.1,712.025,712.025,229.054,224.83,192.986,193.174,
3.654,-0.858093,-4.87821,12.6989,-6.9626,-0.0150097,-0.200346,0.14074,0.0746153,230,230,180,200,-624.986,3.2894,0,0,0,0,-624.474,2.63196,0,0,-0.582546,0,-624.858,-2.3212,0,0,-2.18944,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,464.793,11.8418,0,0,59.8671,0,-624.958,3.25095,0,0,-0.0343375,0,-1.40637,-0.0633632,-2.14323,-0.0826827,2.10297,1.44663,0.696601,-1.40637,-0.0666035,-2.14323,-0.0876207,2.10297,0.0999452,1.44663,0.0296564,-624.068,-2.77552,0,0,-2.95659,0,1.42802,-0.0973029,-9.03241,-0.243169,3.83143,3.77295,5.25945,1.42802,-0.0940128,-9.03241,-0.263979,3.83143,0.200231,3.77295,0.0498241,-0.157716,-0.332052,0.250061,0.296726,228.487,225.332,191.879,192.51,712.2,712.2,712.125,712.125,228.984,224.79,192.949,193.334,
3.765,-0.858426,-4.88239,12.7018,-6.96102,-0.0166266,-0.209071,0.146718,0.07898,230,230,180,200,-624.986,3.2894,0,0,0,0,-625.099,3.03663,0,0,-0.103998,0,-624.068,-2.77552,0,0,-2.95659,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,464.793,12.1708,0,0,59.8671,0,-624.996,3.27244,0,0,-0.00650044,0,-2.77747,-0.12254,-2.67593,-0.107498,2.23511,3.21829,-0.542361,-2.77747,-0.128939,-2.67593,-0.113663,2.23511,0.0510299,3.21829,0.142422,-624.103,-2.90657,0,0,-3.02732,0,0.149696,-0.158716,-9.85226,-0.275048,4.04485,5.65771,4.19455,0.149696,-0.158371,-9.85226,-0.297747,4.04485,0.155391,5.65771,0.164307,-0.145307,-0.368875,0.221966,0.352315,228.487,224.7,191.879,193.773,712.3,712.3,712.225,712.225,228.996,224.749,192.924,193.391,
3.873,-0.857976,-4.88582,12.7063,-6.96251,0.0224784,-0.171412,0.223285,-0.0743512,230,230,180,200,-624.986,0,0,0,3.2894,0,-625.274,3.00485,0,0,0.0477356,0,-624.103,-2.90657,0,0,-3.02732,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,464.793,12.1708,0,0,60.1961,0,-625.009,0.218406,0,0,3.04433,0,-1.39778,-0.15845,-5.98986,-0.162805,1.55481,5.83283,0.157028,-1.39778,-0.161671,-5.98986,-0.176606,1.55481,-0.0377098,5.83283,0.290149,-624.288,-3.46077,0,0,-2.6084,0,1.51701,-0.155439,-11.7168,-0.301082,3.73443,6.46537,5.25143,1.51701,-0.151944,-11.7168,-0.328078,3.73443,0.134562,6.46537,0.200993,0.00307972,-0.291839,0.50341,-0.18053,228.487,224.7,191.879,193.773,712.4,712.4,712.425,712.425,229.145,224.822,193.21,192.857,
3.941,-0.855656,-4.88956,12.7093,-6.96407,0.115998,-0.187307,0.149604,-0.0782951,230,230,180,200,-628.276,0,0,0,3.2894,0,-625.149,-0.38058,0,0,3.02863,0,-624.288,-3.46077,0,0,-2.6084,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,464.464,12.1708,0,0,60.525,0,-628.069,-0.00881788,0,0,3.29039,0,-3.84667,-0.0872278,-0.510841,-0.101576,4.36403,-0.00651975,0.517361,-3.84667,-0.0960905,-0.510841,-0.102753,4.36403,0.251665,-0.00651975,-0.102083,-624.708,-4.12442,0,0,-2.30204,0,2.95851,-0.0166793,-8.70767,-0.241458,5.14629,0.602877,8.10479,2.95851,-0.00986286,-8.70767,-0.26152,5.14629,0.382961,0.602877,-0.194641,0.231049,-0.192189,0.45046,-0.492313,228.487,224.7,191.879,193.773,712.4,712.4,712.425,712.425,229.375,224.918,193.16,192.544,
4.043,-0.853423,-4.89336,12.7124,-6.96562,0.111685,-0.189709,0.15553,-0.0775066,230,230,180,200,-628.276,0,0,0,3.2894,0,-628.453,-0.059902,0,0,3.23865,0,-624.708,-4.12442,0,0,-2.30204,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,464.135,12.1708,0,0,60.8539,0,-628.288,-0.0046139,0,0,3.28521,0,2.05528,0.105638,0.143431,-0.00331034,1.87305,-4.07176,3.92833,2.05528,0.110373,0.143431,-0.00297987,1.87305,0.251091,-4.07176,-0.319507,-624.933,-4.41276,0,0,-2.31676,0,8.73095,0.172738,-8.0485,-0.145621,2.74807,-3.43052,11.479,8.73095,0.192854,-8.0485,-0.164165,2.74807,0.386142,-3.43052,-0.412022,0.302874,-0.151528,0.436277,-0.603423,228.487,225.332,193.141,192.51,712.5,712.5,712.525,712.525,229.449,224.955,193.149,192.431,
4.141,-0.850961,-4.89726,12.7156,-6.96737,0.123099,-0.195411,0.15989,-0.0875772,230,230,180,200,-628.276,0,0,0,3.2894,0,-628.083,0.00972923,0,0,2.89238,0,-624.933,-4.41276,0,0,-2.31676,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,463.806,12.1708,0,0,61.1829,0,-628.265,0.00379131,0,0,3.26262,0,3.19527,0.158435,1.11243,0.0374472,1.16715,-5.47485,4.36242,3.19527,0.165796,1.11243,0.0400102,1.16715,0.24907,-5.47485,-0.387707,-624.556,-4.60129,0,0,-2.66643,0,10.3384,0.233826,-7.44398,-0.108458,2.00326,-4.89769,12.3417,10.3384,0.257646,-7.44398,-0.125609,2.00326,0.389391,-4.89769,-0.488793,0.308363,-0.141895,0.453456,-0.637507,229.119,225.332,193.141,192.51,712.7,712.7,712.625,712.625,229.457,224.961,193.169,192.395,
4.243,-0.848173,-4.90125,12.7188,-6.96942,0.1394,-0.19914,0.162002,-0.102261,230,230,180,200,-628.276,0,0,0,3.2894,0,-627.945,0.115034,0,0,2.82637,0,-624.556,-4.60129,0,0,-2.66643,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,463.477,12.1708,0,0,61.5118,0,-628.256,0.0119046,0,0,3.25817,0,2.46092,0.152528,1.91733,0.0461511,1.37468,-5.75293,3.83561,2.46092,0.158198,1.91733,0.0505686,1.37468,0.25928,-5.75293,-0.400599,-624.068,-4.70057,0,0,-3.05149,0,10.2049,0.240207,-7.00965,-0.101338,2.1101,-5.3054,12.315,10.2049,0.26372,-7.00965,-0.117488,2.1101,0.404069,-5.3054,-0.513334,0.317641,-0.145458,0.473009,-0.663396,229.119,224.7,193.141,191.879,712.8,712.8,712.725,712.725,229.469,224.953,193.192,192.367,
4.344,-0.84511,-4.90524,12.7221,-6.97178,0.153129,-0.199597,0.164413,-0.117945,230,230,180,200,-628.276,0,0,0,3.2894,0,-628.01,0.203637,0,0,2.87461,0,-624.068,-4.70057,0,0,-3.05149,0,-1756.54,-2144.69,0,0,-1772.99,0,-2384.82,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,463.148,12.1708,0,0,61.8408,0,-628.259,0.0172784,0,0,3.2607,0,2.26949,0.149355,1.97471,0.042713,1.57569,-5.81989,3.84518,2.26949,0.154584,1.97471,0.0472627,1.57569,0.271717,-5.81989,-0.409236,-623.658,-4.73744,0,0,-3.37827,0,10.4586,0.247791,-7.15264,-0.104074,2.22853,-5.53449,12.6871,10.4586,0.271888,-7.15264,-0.120554,2.22853,0.42085,-5.53449,-0.533861,0.336314,-0.149201,0.487465,-0.694414,229.119,224.7,193.141,191.879,712.9,712.9,712.825,712.825,229.491,224.946,193.21,192.334,
4.44,-0.84367,-4.90921,12.7272,-6.97429,0.0719805,-0.1985,0.252298,-0.125778,230,230,180,200,-624.986,0,0,0,3.2894,0,-628.032,0.21475,0,0,2.87619,0,-623.658,-4.73744,0,0,-3.37827,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2144.69,0,0,-1769.7,0,-624.986,0,0,0,0,0,463.148,12.1708,0,0,62.1697,0,-625.193,0.00179532,0,0,3.2426,0,6.13309,0.223372,-0.127998,0.05004,0.11671,-6.1218,6.2498,6.13309,0.237503,-0.127998,0.0497451,0.11671,0.232435,-6.1218,-0.425355,-622.879,-4.79425,0,0,-3.73702,0,11.0593,0.262452,-7.46362,-0.106017,2.22651,-5.82219,13.2858,11.0593,0.287932,-7.46362,-0.123213,2.22651,0.435353,-5.82219,-0.558145,0.188178,-0.217878,0.748756,-0.714565,228.487,224.7,193.141,191.879,713,713,712.925,712.925,229.345,224.873,193.476,192.311,
4.532,-0.842758,-4.91429,12.7309,-6.97389,0.0456409,-0.253932,0.188079,0.0202126,230,230,180,200,-624.986,3.2894,0,0,0,0,-624.579,-0.0110045,0,0,2.61762,0,-622.879,-4.79425,0,0,-3.73702,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,463.148,12.4997,0,0,62.1697,0,-624.961,3.05517,0,0,0.203678,0,0.257422,0.140818,3.04134,0.0184576,4.15451,-7.45328,4.41193,0.257422,0.141411,3.04134,0.0254649,4.15451,0.463441,-7.45328,-0.560334,-622.114,-4.50954,0,0,-4.47332,0,5.91158,0.148697,-6.55894,-0.179928,5.9376,-5.29024,11.8492,5.91158,0.162317,-6.55894,-0.19504,5.9376,0.609787,-5.29024,-0.590747,0.0022397,-0.353718,0.596807,-0.203795,228.487,224.7,193.141,191.879,713,713.1,713.025,713.025,229.159,224.732,193.328,192.822,
4.631,-0.840769,-4.92038,12.7363,-6.97518,0.0994083,-0.304456,0.2698,-0.0647526,230,230,180,200,-624.986,3.2894,0,0,3.2894,0,-624.935,3.3593,0,0,-0.237515,0,-622.114,-4.50954,0,0,-4.47332,0,-1756.54,-2144.69,0,0,-1772.99,0,-2381.53,-2141.4,0,0,-1769.7,0,-624.986,0,0,0,0,0,463.148,12.8287,0,0,62.4986,0,-625.002,3.31383,0,0,3.04243,0,-4.33512,-0.0682157,1.24167,-0.0564459,3.91074,-0.81729,-0.424381,-4.33512,-0.0782038,1.24167,-0.0535851,3.91074,0.235476,-0.81729,-0.119913,-622.005,-4.1167,0,0,-4.55476,0,3.6235,-0.0219606,-10.6216,-0.292262,6.12272,0.875388,9.74622,3.6235,-0.013612,-10.6216,-0.316734,6.12272,0.453505,0.875388,-0.224283,0.0244723,-0.485937,0.769874,-0.253658,228.487,224.7,191.879,191.879,713.1,713.1,713.125,713.125,229.184,224.594,193.506,192.771,
4.874,-0.841838,-4.92544,12.7422,-6.97492,-0.0534463,-0.252923,0.293198,0.0131718,230,230,180,200,-621.697,3.2894,0,0,0,0,-625.436,3.43799,0,0,3.08487,0,-622.005,-4.1167,0,0,-4.55476,0,-1756.54,-2144.69,0,0,-1772.99,0,-2378.24,-2141.4,0,0,-1772.99,0,-624.986,0,0,0,0,0,463.477,13.1576,0,0,62.4986,0,-621.931,3.26404,0,0,0.194622,0,4.31893,0.0490738,-7.77056,-0.188054,4.23113,-0.779496,8.55006,4.31893,0.0590246,-7.77056,-0.205957,4.23113,0.377647,-0.779496,-0.248586,-621.699,-4.23154,0,0,-4.87302,0,6.01018,-0.0156679,-15.2107,-0.397929,7.77295,1.42756,13.7831,6.01018,-0.0018204,-15.2107,-0.432974,7.77295,0.587948,1.42756,-0.28707,-0.204387,-0.50967,0.810007,-0.0130876,229.119,224.7,193.141,192.51,713.4,713.4,713.325,713.325,228.954,224.565,193.552,193.012,
4.931,-0.842611,-4.92927,12.7481,-6.97626,-0.0386106,-0.191806,0.297599,-0.0671823,230,230,180,200,-621.697,0,0,0,0,0,-621.499,2.48699,0,0,-0.660384,0,-621.699,-4.23154,0,0,-4.87302,0,-1756.54,-2144.69,0,0,-1772.99,0,-2378.24,-2144.69,0,0,-1772.99,0,-624.986,0,0,0,0,0,463.806,13.1576,0,0,62.4986,0,-621.675,0.17173,0,0,-0.0588727,0,-2.15999,-0.15135,-7.65044,-0.273599,6.56789,3.24253,4.4079,-2.15999,-0.156327,-7.65044,-0.291225,6.56789,0.358686,3.24253,-0.0217968,-621.179,-5.18325,0,0,-5.5893,0,-1.30506,-0.19567,-12.8255,-0.435462,9.95119,4.1794,8.64613,-1.30506,-0.198677,-12.8255,-0.465012,9.95119,0.577099,4.1794,-0.110907,-0.222345,-0.37045,0.802839,-0.1419,229.119,224.7,193.141,192.51,713.4,713.4,713.425,713.425,228.935,224.7,193.551,192.882,
4.997,-0.843343,-4.93359,12.7545,-6.97753,-0.0366087,-0.216116,0.31585,-0.0631254,230,230,180,200,-621.697,0,0,0,0,0,-621.891,-0.593314,0,0,-0.499663,0,-621.179,-5.18325,0,0,-5.5893,0,-1756.54,-2144.69,0,0,-1772.99,0,-2378.24,-2144.69,0,0,-1772.99,0,-624.986,-240.126,0,0,0,0,464.135,37.1702,0,0,62.4986,0,-621.716,-0.0380596,0,0,-0.0327621,0,-6.09645,-0.14502,-0.855939,-0.149382,6.25374,0.698656,0.157283,-6.09645,-0.159066,-0.855939,-0.151354,6.25374,0.34062,0.698656,-0.0951271,-621.468,-5.77042,0,0,-5.68407,0,-4.77963,-0.190423,-6.91436,-0.330444,9.82834,1.86564,5.04872,-4.77963,-0.201435,-6.91436,-0.346375,9.82834,0.572807,1.86564,-0.185566,-2.89068,-6.7434,1.38231,9.3794,229.119,224.7,193.141,192.51,713.5,713.5,713.525,713.525,226.266,218.323,194.137,202.402,
5.047,-0.84442,-4.938,12.7611,-6.97872,-0.0538527,-0.220139,0.333524,-0.0595321,230,230,180,200,-621.697,0,0,0,0,0,-622.325,-0.123654,0,0,-0.0484904,0,-621.468,-5.77042,0,0,-5.68407,0,-1756.54,-2144.69,0,0,-1772.99,0,-2378.24,-2144.69,0,0,-1772.99,0,-624.986,-332.23,0,0,0,0,464.464,70.3932,0,0,62.4986,0,-621.74,-0.0111185,0,0,-0.00615466,0,36.7238,-3.08209,-222.79,-5.23422,40.8752,145.191,77.5989,36.7238,-2.99748,-222.79,-5.74753,40.8752,0.0921081,145.191,6.04074,-622.073,-5.69585,0,0,-5.4038,0,37.4439,-3.14076,-228.645,-5.42049,44.7559,146.445,82.1998,37.4439,-3.05449,-228.645,-5.94728,44.7559,0.334804,146.445,5.95185,-5.92753,-11.818,1.02387,18.7948,229.119,224.7,193.141,192.51,713.5,713.5,713.525,713.525,223.228,213.244,193.785,211.816,
5.158,-0.841994,-4.95461,12.769,-6.97236,0.121264,-0.830703,0.391805,0.317635,230,230,180,200,-621.697,-3.2894,0,0,-3.2894,0,-618.068,-22.2901,0,0,-7.76605,0,-622.073,-5.69585,0,0,-5.4038,0,-1756.54,-2144.69,0,0,-1772.99,0,-2378.24,-2147.98,0,0,-1776.28,0,-624.986,-361.834,0,0,0,0,464.793,106.248,0,0,62.1697,0,-621.57,-4.52367,0,0,-3.47795,0,27.2767,-6.23096,-365.795,-8.87086,67.9097,270.609,95.1864,27.2767,-6.16812,-365.795,-9.71365,67.9097,-0.957364,270.609,12.1435,-618.322,-28.2463,0,0,-13.3344,0,46.3094,-6.23681,-398.266,-9.51369,71.8445,280.113,118.154,46.3094,-6.13011,-398.266,-10.4313,71.8445,-0.657654,280.113,12.2387,-8.20244,-13.8799,-0.543219,25.1995,224.069,215.233,193.773,203.871,713.7,713.7,713.625,713.625,220.956,211.166,192.226,218.227,
